-0.472000	-0.602392
-0.985000	-0.762674
-0.477000	-0.656457
-1.026000	-0.870945
-0.135000	-0.748465
-0.634000	-0.748624
-0.690000	-0.834197
-1.027000	-0.925789
-0.428000	-0.505187
-0.227000	-0.821139
-0.040000	-0.208269
-0.826000	-0.611340
-1.069000	-0.942395
-0.503000	-0.861478
-0.957000	-0.743241
-1.062000	-0.801626
-0.512000	-0.824429
-0.864000	-0.626691
-0.938000	-0.866810
-0.048000	-0.261791
-0.376000	-0.471528
-0.165000	-0.337062
-0.526000	-0.627467
-0.853000	-0.329657
-0.152000	-0.475433
-0.542000	-0.489732
-0.557000	-0.638098
0.225000	-0.140018
-0.590000	-0.430432
0.304000	0.235724
-0.256000	-0.403732
-0.679000	-0.654359
-0.423000	-0.536915
-0.435000	-0.493523
-0.241000	-0.523725
-0.862000	-0.448855
-0.434000	-0.433124
-0.388000	-0.623772
-0.807000	-0.765973
-0.510000	-0.658987
-1.025000	-0.878171
-0.284000	-0.747029
-0.634000	-0.752416
-0.555000	-0.833749
-0.999000	-0.925389
-0.454000	-0.501015
-0.296000	-0.821690
-0.305000	-0.215741
-0.938000	-0.616644
-1.025000	-0.946760
-0.609000	-0.860325
-1.016000	-0.745239
-1.042000	-0.802411
-0.638000	-0.828626
-1.001000	-0.634419
-0.996000	-0.868890
-0.219000	-0.474713
-0.154000	-0.339543
-0.466000	-0.634343
-0.404000	-0.328066
-0.036000	-0.479031
-0.471000	-0.489190
-0.576000	-0.637629
0.121000	-0.135986
-0.454000	-0.431028
0.229000	0.229044
-0.403000	-0.407889
-0.706000	-0.659251
-0.444000	-0.535592
-0.361000	-0.495431
0.064000	-0.524456
-0.529000	-0.453853
-0.322000	-0.439075
-0.379000	-0.625626
-0.829000	-0.598249
-0.868000	-0.762919
-0.414000	-0.655262
-1.037000	-0.875607
-0.199000	-0.744364
-0.609000	-0.749280
-1.081000	-0.831592
-1.003000	-0.923380
-0.330000	-0.496005
-0.601000	-0.819390
-0.788000	-0.612101
-1.013000	-0.944819
-0.572000	-0.858096
-1.019000	-0.742038
-1.011000	-0.799600
-0.568000	-0.826533
-0.905000	-0.629797
-0.994000	-0.866288
-0.838000	-0.257746
-0.881000	-0.471848
-0.944000	-0.336105
-1.047000	-0.631974
-0.825000	-0.324872
-0.616000	-0.475925
-0.720000	-0.486745
-0.990000	-0.635509
-0.335000	-0.131168
-0.639000	-0.428339
-0.345000	-0.404327
-0.995000	-0.657161
-0.258000	-0.533069
-1.031000	-0.492407
-1.027000	-0.521820
0.001000	-0.451221
-0.936000	-0.435511
-1.004000	-0.623241
-0.559000	-0.627893
-0.556000	-0.633142
-1.026000	-0.928194
-0.500000	-0.463972
-0.651000	-0.649889
-0.603000	-0.474395
-0.520000	-0.335530
-0.278000	-0.240833
-0.506000	-0.618458
-0.194000	-0.339352
-0.553000	-0.638098
-1.032000	-0.885051
-1.015000	-0.797904
-0.489000	-0.469494
-0.108000	-0.267287
-0.473000	-0.513384
-0.385000	-0.486632
-0.424000	-0.469660
-1.006000	-0.869692
-0.077000	-0.143278
-1.074000	-0.936773
-0.995000	-0.801739
-0.503000	-0.505493
-1.054000	-0.883947
-0.374000	-0.456371
-0.504000	-0.352922
-0.836000	-0.670538
-0.134000	-0.470157
-0.274000	-0.423653
-0.377000	-0.520598
-1.011000	-0.920059
-0.518000	-0.634605
-0.710000	-0.770812
-0.543000	-0.765736
-0.171000	-0.469328
-0.138000	-0.262852
-0.654000	-0.653187
-0.370000	-0.444378
-0.163000	-0.269389
-0.383000	-0.468004
-0.417000	-0.450213
-0.979000	-0.859823
-0.537000	-0.529690
-0.547000	-0.481134
-0.656000	-0.807808
-0.560000	-0.632192
-0.327000	-0.418639
-0.292000	-0.435710
-0.810000	-0.441980
-0.283000	-0.235946
-0.677000	-0.537443
-0.719000	-0.675315
-0.637000	-0.643460
-0.625000	-0.463975
-0.523000	-0.852599
-1.016000	-0.871258
-0.350000	-0.460726
-0.994000	-0.926588
-0.691000	-0.488783
-0.430000	-0.449244
-0.286000	-0.233055
-0.749000	-0.651677
-0.371000	-0.491449
-0.562000	-0.483878
-0.544000	-0.336488
-0.667000	-0.655178
-1.017000	-0.760372
-0.843000	-0.797223
-0.086000	-0.532003
-0.040000	-0.279383
