-0.472000	-0.467196
-0.985000	-0.662008
-0.477000	-0.726278
-1.026000	-1.090291
-0.135000	-0.273178
-0.634000	-0.715624
-0.690000	-0.672761
-1.027000	-0.832180
-0.428000	-0.156556
-0.227000	-0.527551
-0.040000	-0.287357
-0.826000	-0.833487
-1.069000	-1.077047
-0.503000	-0.774272
-0.957000	-0.903560
-1.062000	-0.838922
-0.512000	-0.711187
-0.864000	-0.880896
-0.938000	-1.043212
-0.048000	-0.219509
-0.376000	-0.336569
-0.165000	-0.444282
-0.526000	-0.664711
-0.853000	-0.940667
-0.152000	-0.387850
-0.542000	-0.377624
-0.557000	-0.448949
0.225000	0.029479
-0.590000	-0.652038
0.304000	-0.156675
-0.256000	-0.558933
-0.679000	-0.624409
-0.423000	-0.420050
-0.435000	-0.577052
-0.241000	-0.487703
-0.862000	-0.617179
-0.434000	-0.597490
-0.388000	-0.631574
-0.807000	-0.694099
-0.510000	-0.541451
-1.025000	-1.110695
-0.284000	-0.519570
-0.634000	-0.706364
-0.555000	-0.663421
-0.999000	-0.932527
-0.454000	-0.384608
-0.296000	-0.608981
-0.305000	-0.202646
-0.938000	-0.720286
-1.025000	-1.053500
-0.609000	-0.734522
-1.016000	-0.898688
-1.042000	-0.843559
-0.638000	-0.677800
-1.001000	-0.770588
-0.996000	-1.088489
-0.219000	-0.370580
-0.154000	-0.258545
-0.466000	-0.669412
-0.404000	-0.293156
-0.036000	-0.377873
-0.471000	-0.333793
-0.576000	-0.504788
0.121000	-0.200188
-0.454000	-0.301571
0.229000	-0.042698
-0.403000	-0.444019
-0.706000	-0.563790
-0.444000	-0.360853
-0.361000	-0.571230
0.064000	-0.494488
-0.529000	-0.362035
-0.322000	-0.479014
-0.379000	-0.665527
-0.829000	-0.540294
-0.868000	-0.755586
-0.414000	-0.606819
-1.037000	-1.103522
-0.199000	-0.605215
-0.609000	-0.766718
-1.081000	-0.726274
-1.003000	-0.988507
-0.330000	-0.467737
-0.601000	-0.681878
-0.788000	-0.710206
-1.013000	-1.095418
-0.572000	-0.795486
-1.019000	-0.892007
-1.011000	-0.886747
-0.568000	-0.733944
-0.905000	-0.760506
-0.994000	-1.082297
-0.838000	-0.333437
-0.881000	-0.473888
-0.944000	-0.327847
-1.047000	-0.667248
-0.825000	-0.601265
-0.616000	-0.464138
-0.720000	-0.448037
-0.990000	-0.634471
-0.335000	-0.406476
-0.639000	-0.484991
-0.345000	-0.439064
-0.995000	-0.616916
-0.258000	-0.450515
-1.031000	-0.566770
-1.027000	-0.564253
0.001000	-0.479214
-0.936000	-0.479603
-1.004000	-0.677848
-0.559000	-0.617811
-0.556000	-0.523143
-1.026000	-0.955933
-0.500000	-0.459273
-0.651000	-0.554327
-0.603000	-0.422127
-0.520000	-0.415821
-0.278000	-0.258843
-0.506000	-0.596541
-0.194000	-0.279432
-0.553000	-0.570929
-1.032000	-1.131423
-1.015000	-0.922318
-0.489000	-0.457767
-0.108000	-0.246622
-0.473000	-0.515200
-0.385000	-0.493134
-0.424000	-0.500783
-1.006000	-1.022913
-0.077000	-0.185988
-1.074000	-1.092878
-0.995000	-0.900774
-0.503000	-0.569940
-1.054000	-1.098362
-0.374000	-0.359058
-0.504000	-0.273271
-0.836000	-0.535261
-0.134000	-0.316647
-0.274000	-0.318257
-0.377000	-0.363166
-1.011000	-0.933749
-0.518000	-0.619921
-0.710000	-0.501176
-0.543000	-0.649166
-0.171000	-0.149023
-0.138000	-0.123240
-0.654000	-0.589447
-0.370000	-0.584218
-0.163000	-0.458869
-0.383000	-0.523472
-0.417000	-0.534424
-0.979000	-1.050989
-0.537000	-0.535532
-0.547000	-0.297440
-0.656000	-0.660382
-0.560000	-0.670218
-0.327000	-0.499477
-0.292000	-0.368922
-0.810000	-0.361085
-0.283000	-0.177630
-0.677000	-0.548534
-0.719000	-0.766719
-0.637000	-0.606283
-0.625000	-0.429531
-0.523000	-0.739086
-1.016000	-1.058448
-0.350000	-0.212423
-0.994000	-0.966876
-0.691000	-0.607048
-0.430000	-0.584192
-0.286000	-0.251957
-0.749000	-0.599616
-0.371000	-0.578364
-0.562000	-0.305433
-0.544000	-0.349451
-0.667000	-0.485782
-1.017000	-0.916130
-0.843000	-0.755868
-0.086000	-0.147472
-0.040000	-0.257615
