-0.471750	-0.420995
-0.477225	-0.350032
-0.134637	-0.477531
-0.634494	-0.638029
-0.690088	-0.677779
-0.427990	-0.435968
-0.227113	-0.430485
-0.039935	-0.462701
-0.498268	-0.535572
-0.547901	-0.460926
-0.320022	-0.384450
-0.825556	-0.881081
-0.502538	-0.482521
-0.956925	-0.928891
-1.061561	-0.892504
-0.511633	-0.674939
-0.864119	-0.899083
-0.937849	-0.980482
-0.047968	-0.090276
-0.376043	-0.355194
-0.164538	-0.231468
-0.526355	-0.546632
-0.853143	-0.547542
-0.151717	-0.220939
-0.541626	-0.359213
-0.557217	-0.506555
-0.590395	-0.329422
-0.229108	-0.577546
-0.351485	-0.354542
-0.256148	-0.511776
-0.679069	-0.422009
-0.423174	-0.266228
-0.435189	-0.492310
-0.240763	-0.373392
-0.862008	-0.392294
-0.434377	-0.433904
-0.388497	-0.600274
-0.554143	-0.597118
-1.151580	-0.911837
-0.597826	-0.628631
-0.943053	-0.828246
-0.378949	-0.782465
-0.976584	-0.813420
-0.999916	-0.800587
-0.878195	-0.768168
-0.509477	-0.615083
-0.462172	-0.827413
-1.071637	-0.983959
-0.500476	-0.704667
-1.171105	-0.957638
-0.478170	-0.642655
-0.949391	-0.888023
-0.762919	-0.854042
-0.964980	-0.899502
-1.010877	-0.830114
-0.814248	-0.749931
-0.286362	-0.712686
-0.694224	-0.907917
-1.076314	-0.957073
-0.731863	-0.715842
-1.113024	-1.008767
-0.664678	-0.678553
-0.969034	-0.940916
-0.931144	-0.901502
-0.918836	-0.867781
-1.072668	-0.929957
-0.943282	-0.894426
-0.593556	-0.750057
-0.866539	-0.939438
-1.052527	-1.018351
-1.040377	-1.171043
-0.996163	-0.719706
-0.894961	-0.980660
-1.110795	-1.000477
-1.056331	-1.041054
-0.861257	-0.913206
-0.600168	-0.776844
-1.083354	-1.039457
-1.101933	-1.156079
-1.025735	-1.065164
-1.279803	-0.747681
-0.870997	-0.973038
-1.086132	-0.994744
-0.911532	-0.811220
-1.052633	-0.969951
-0.772852	-0.886477
-1.059047	-0.785636
-1.067989	-1.053631
-1.097114	-1.380559
-0.641716	-0.835842
-1.125316	-0.943880
-0.795966	-0.728744
-0.811515	-0.922883
-0.957376	-0.982219
-0.706106	-0.858401
-1.126787	-0.945011
-0.732485	-0.674483
-0.924050	-0.989727
-1.168147	-1.006750
